_id,AREA_ID,AREA_ATTR_ID,PARENT_AREA_ID,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,X,Y,LONGITUDE,LATITUDE,OBJECTID,Shape__Area,Shape__Length,geometry
8401,25886861,25926662,49885,94,94,Wychwood (94),Wychwood (94),,,-79.425514947,43.6769192679,16491505,3217959.609375,7515.779658331329,"{u'type': u'Polygon', u'coordinates': (((-79.4359157087306, 43.6801533947749), (-79.4349150633973, 43.6803688699489), (-79.4339472722385, 43.6805785044903), (-79.433881624222, 43.6805899612147), (-79.4328154497888, 43.6808080444588), (-79.4326971769691, 43.6807965882232), (-79.4325306465987, 43.68082785962871), (-79.4324594444965, 43.680858827103606), (-79.4324113272399, 43.6808979453726), (-79.4309476639796, 43.681205221508), (-79.429092835633, 43.6815951029876), (-79.4290336588238, 43.6814496680759), (-79.427859701911, 43.6816925627294), (-79.4263441163887, 43.6820182537896), (-79.4264003849128, 43.6821637062089), (-79.4262876605202, 43.682188126141), (-79.4261932417882, 43.6819606110925), (-79.4247087482538, 43.6822956348837), (-79.4245794607363, 43.6823232646892), (-79.4246556176951, 43.6825002446667), (-79.4238594378759, 43.6826638740037), (-79.4235480049049, 43.6827233808268), (-79.4235450746173, 43.6827063123836), (-79.4234275590459, 43.6827318064453), (-79.4233639778926, 43.68257771541891), (-79.4227380107977, 43.6827061207895), (-79.4221370773925, 43.6828293910347), (-79.42152747818861, 43.6829571618253), (-79.4206928187172, 43.6831321113234), (-79.42072306648, 43.6831633038384), (-79.4202748603117, 43.6832574158479), (-79.4197252271047, 43.6833727970185), (-79.4191267356612, 43.6834968722568), (-79.4184870757371, 43.6836294842548), (-79.4184313411692, 43.6834966841996), (-79.418301440907, 43.683167503583), (-79.4182734938897, 43.6830961662335), (-79.4181213711598, 43.6827105222857), (-79.4178116560388, 43.6819252777403), (-79.4176976020857, 43.68163169892501), (-79.4176666295158, 43.6815699096212), (-79.4174797570886, 43.681051830379), (-79.4170902471251, 43.6801047004015), (-79.41698203537291, 43.6798247440047), (-79.4167583944682, 43.6792484522149), (-79.4165782543862, 43.6787785512344), (-79.4164385645546, 43.6783329020511), (-79.4157867581137, 43.6767302521386), (-79.4155279126094, 43.67606998537741), (-79.41484930122832, 43.6743388247927), (-79.41469317817781, 43.6739104164258), (-79.4167493380795, 43.6734732078467), (-79.4171051955429, 43.6733996015884), (-79.4196255970707, 43.672878334523), (-79.4218189621437, 43.6724249826802), (-79.4218530859693, 43.672418480052), (-79.4229294280347, 43.6722131704474), (-79.4269731030513, 43.6714419451391), (-79.4293964137968, 43.670972707104006), (-79.4329458627932, 43.67028528847), (-79.4330090322859, 43.6702735967747), (-79.4331768072814, 43.6707146520897), (-79.4333381663789, 43.6711061240673), (-79.4344814307444, 43.6738797875716), (-79.4346507970926, 43.6742906419178), (-79.4337822305274, 43.6744077713687), (-79.433925707227, 43.6747546933602), (-79.4340428769636, 43.6750380056346), (-79.4340981325854, 43.6751681606135), (-79.434514215464, 43.6761762686499), (-79.4348262725053, 43.6769311896439), (-79.4352650967434, 43.6779890218762), (-79.43555447752581, 43.6786847621473), (-79.435727540448, 43.6791028806985), (-79.4359116034227, 43.679547504996), (-79.4356895377744, 43.6795920177992), (-79.4358604520482, 43.6800162647689), (-79.4359157087306, 43.6801533947749)),)}"
8402,25886820,25926663,49885,100,100,Yonge-Eglinton (100),Yonge-Eglinton (100),,,-79.4035901675,43.704689367700006,16491521,3160333.98828125,7872.021073686329,"{u'type': u'Polygon', u'coordinates': (((-79.4109578382597, 43.7040828230148), (-79.4096219523445, 43.704360814127), (-79.4085161050218, 43.7045984592142), (-79.4085698604314, 43.7046930156115), (-79.4086401540641, 43.7048865902218), (-79.4087170789034, 43.705044173982), (-79.4088149622126, 43.70519276413181), (-79.4089102364876, 43.7052783521985), (-79.4089725922498, 43.7053233992409), (-79.4090318529326, 43.7053639521502), (-79.4091581882579, 43.7054225609017), (-79.4093004059341, 43.705481173115), (-79.4094321504662, 43.705548787128), (-79.4095363486162, 43.7056253714632), (-79.4096214839762, 43.7057379547261), (-79.4096954242324, 43.7058280258967), (-79.4097386967554, 43.7059315747149), (-79.4097552706891, 43.70600810762231), (-79.4097462469846, 43.7060845933138), (-79.4099672236455, 43.7069038743372), (-79.4101603258165, 43.7077141136385), (-79.410214653342, 43.707952689979), (-79.4102717064919, 43.7081777575179), (-79.4103582828753, 43.708375844369), (-79.4104073118886, 43.7085154204805), (-79.4104355409879, 43.7085739508505), (-79.4107848105792, 43.7094563392613), (-79.4111321802948, 43.7103297417285), (-79.4114912262757, 43.7111851495192), (-79.4092894271658, 43.7116424968944), (-79.4075809936861, 43.7120146717806), (-79.4059400349907, 43.7123778753874), (-79.4057220268552, 43.7124182104668), (-79.4037509495414, 43.7128395820608), (-79.4016618483891, 43.71328779493491), (-79.399839550621, 43.71365207790841), (-79.3998218492611, 43.713528610105), (-79.399717604948, 43.7130026380102), (-79.3995631957359, 43.7122883512947), (-79.3994765853598, 43.7118389681081), (-79.3993166658988, 43.7110766453199), (-79.3992882265284, 43.7109123111778), (-79.3989974316777, 43.709583359716), (-79.3988692016705, 43.709087726564), (-79.3986783963494, 43.7082097268797), (-79.3986278251664, 43.70798546042081), (-79.3983665000037, 43.7067319904649), (-79.39823965277722, 43.70614440059), (-79.3978524656339, 43.7043508394583), (-79.3978256740733, 43.7041482958165), (-79.3976842276121, 43.703396607736), (-79.3976658049101, 43.7032930855612), (-79.3975054044563, 43.7025120540123), (-79.3973441683584, 43.7017941833586), (-79.3972192468958, 43.70113702267751), (-79.3971592226623, 43.70085344635321), (-79.3970391853112, 43.7002952858583), (-79.3969539406084, 43.699786663607405), (-79.3968612104594, 43.6993320241908), (-79.3966427138492, 43.6983012068135), (-79.3964710412413, 43.69737393704351), (-79.3962045104245, 43.696127026043), (-79.3961053265588, 43.6956588869295), (-79.3968845357066, 43.6956031364151), (-79.3971996469183, 43.6956526032823), (-79.3980399052841, 43.6958451643298), (-79.3989614156217, 43.6960968214932), (-79.4000899691946, 43.6963909314196), (-79.4012667687818, 43.6967303303456), (-79.40166808512441, 43.6968341550779), (-79.4022779648955, 43.6969975653863), (-79.4025842350323, 43.6970744817677), (-79.4027690402331, 43.6971263875122), (-79.4029632718619, 43.6971491277898), (-79.4031240854825, 43.6972617892778), (-79.403203299052, 43.6972695254803), (-79.4046052089805, 43.697686572463), (-79.4054711800415, 43.6979632622955), (-79.4056612943859, 43.698018993293), (-79.40588321487121, 43.6981804882643), (-79.40606568190191, 43.6981924030357), (-79.406670062388, 43.698398469447), (-79.407776604684, 43.69878719691081), (-79.4087079807699, 43.6991100735043), (-79.4091374718569, 43.6992579917581), (-79.4094277105435, 43.6999102120313), (-79.4093705468518, 43.699971717492), (-79.4093613986829, 43.700024043694), (-79.4093721876604, 43.7000767277523), (-79.4093984238343, 43.7001618916784), (-79.4098622211868, 43.701317095722), (-79.4102577913062, 43.7023425536847), (-79.4108057974612, 43.703704848904806), (-79.4109578382597, 43.7040828230148)),)}"
8403,25886834,25926664,49885,97,97,Yonge-St.Clair (97),Yonge-St.Clair (97),,,-79.3978707687,43.687858872,16491537,2222464.265625,8130.41127575658,"{u'type': u'Polygon', u'coordinates': (((-79.391194825918, 43.681081122778), (-79.391405429411, 43.6809695537531), (-79.3932237727444, 43.6801656402164), (-79.3958088314622, 43.6789799421746), (-79.3973493866807, 43.6782748136808), (-79.3974560560976, 43.6782254111802), (-79.397563894062, 43.67816700831), (-79.397671319664, 43.6781175972839), (-79.3977795512042, 43.6780682048796), (-79.3978885343628, 43.6780142943828), (-79.3979313672526, 43.6779949618024), (-79.3979440512351, 43.6780262977103), (-79.3980121612171, 43.6782038734666), (-79.3981409020124, 43.6785307360415), (-79.3983515160598, 43.6790391648102), (-79.3985629657772, 43.6795542728627), (-79.3987331620365, 43.679962228305), (-79.3989394746847, 43.6804604265612), (-79.3990654446524, 43.6807665464922), (-79.3992154226597, 43.6811276314469), (-79.3998035302044, 43.6825434875815), (-79.4001688947727, 43.6834159800984), (-79.4002092949982, 43.6835267044631), (-79.4005303647662, 43.6843098010236), (-79.400841057476, 43.6850272500519), (-79.401126389152, 43.6857160700657), (-79.4014954899744, 43.6866406966408), (-79.40233853963132, 43.6887211977866), (-79.4030847025454, 43.6906327275232), (-79.403084589916, 43.6906872662864), (-79.4030622386805, 43.6907397518989), (-79.4030176369546, 43.6907821281771), (-79.4018582507007, 43.6909890775968), (-79.40175846718552, 43.6910185071332), (-79.4016948819124, 43.6910398665518), (-79.4015863793309, 43.6910758053776), (-79.4014750592882, 43.6910595611569), (-79.400869285599, 43.69119755837), (-79.4010464080598, 43.6916474975867), (-79.4011291568832, 43.6917564038522), (-79.4012848131916, 43.6920982635443), (-79.4015893505108, 43.692923008666), (-79.401895133061, 43.6937271589698), (-79.4021912875346, 43.6945752894132), (-79.4023231423364, 43.694891644502), (-79.4023728793892, 43.6951118405464), (-79.4024035584621, 43.6954945385725), (-79.4030944749832, 43.6953493235052), (-79.4035069136297, 43.6952595244941), (-79.4046743058098, 43.6950199715194), (-79.4050523476591, 43.6959781493684), (-79.4052814979893, 43.6965533597708), (-79.4054125125579, 43.6969516762125), (-79.4056117457592, 43.6974796673515), (-79.40588321487121, 43.6981804882643), (-79.4056612943859, 43.698018993293), (-79.4054711800415, 43.6979632622955), (-79.4046052089805, 43.697686572463), (-79.403203299052, 43.6972695254803), (-79.4031240854825, 43.6972617892778), (-79.4029632718619, 43.6971491277898), (-79.4027690402331, 43.6971263875122), (-79.4025842350323, 43.6970744817677), (-79.4022779648955, 43.6969975653863), (-79.40166808512441, 43.6968341550779), (-79.4012667687818, 43.6967303303456), (-79.4000899691946, 43.6963909314196), (-79.3989614156217, 43.6960968214932), (-79.3980399052841, 43.6958451643298), (-79.3971996469183, 43.6956526032823), (-79.3968845357066, 43.6956031364151), (-79.3961053265588, 43.6956588869295), (-79.3953796752826, 43.6922732983368), (-79.3953421806443, 43.6920985218834), (-79.3951703142707, 43.6912613249456), (-79.3950625530787, 43.69078420236951), (-79.3949363998232, 43.6901990471783), (-79.3948913815566, 43.6900009772405), (-79.3948213001094, 43.6897353834833), (-79.3946034145032, 43.6892170500322), (-79.3945676894109, 43.6891320718257), (-79.3941419750964, 43.6880830359104), (-79.3937052223714, 43.6871330022819), (-79.3933319656474, 43.6862325422695), (-79.3931856766385, 43.6858813638045), (-79.3928542300674, 43.6850259296234), (-79.3923844701726, 43.6839408668922), (-79.3920329239436, 43.6831012444181), (-79.3919390527705, 43.6828749438205), (-79.3916307623576, 43.6821489483727), (-79.3915551221218, 43.6819733600858), (-79.39134023679222, 43.6814318081777), (-79.391194825918, 43.681081122778)),)}"
8404,25886593,25926665,49885,27,27,York University Heights (27),York University Heights (27),,,-79.4888829298,43.765736490900004,16491553,25418210.125,25632.335241766403,"{u'type': u'Polygon', u'coordinates': (((-79.5052879181893, 43.759873498781), (-79.5048825650163, 43.7599639787564), (-79.5049038508219, 43.7601084199082), (-79.5049327459105, 43.7602066486268), (-79.5049514544773, 43.7602702772132), (-79.5049373084216, 43.7604143868364), (-79.504974590316, 43.7605560549058), (-79.5051601146228, 43.7606162736233), (-79.50535086122412, 43.7606024030246), (-79.5055366593257, 43.7606631611888), (-79.505717093762, 43.7606050496439), (-79.5059172749962, 43.760552040466), (-79.5060561296816, 43.7606234126065), (-79.5059033792262, 43.7606925677163), (-79.5059981492444, 43.7608000099493), (-79.5062147467074, 43.7608427630154), (-79.5063446314869, 43.7607572266029), (-79.5065330168795, 43.7607276110869), (-79.5067031541153, 43.7606620545925), (-79.5068454887513, 43.7607453071351), (-79.5070015988252, 43.7608457509228), (-79.5072030338828, 43.7607911012025), (-79.5073958834572, 43.7608099013666), (-79.5074473306263, 43.7609609289361), (-79.5074243757841, 43.7611305217815), (-79.5074431516567, 43.7613127225688), (-79.5076005232757, 43.7614503313422), (-79.5077797404604, 43.761579945358), (-79.5080126143269, 43.7616435406476), (-79.5081751776718, 43.7616766534979), (-79.5082318252018, 43.7617829804337), (-79.5082564222164, 43.7618291367369), (-79.5082360184992, 43.7619312206484), (-79.5082229205439, 43.7619653900895), (-79.5082200314754, 43.7619996488069), (-79.5082373898683, 43.7620597664704), (-79.5082692416785, 43.762117785807), (-79.5083030064615, 43.7621779112723), (-79.5083271177745, 43.76221287011891), (-79.5083608751704, 43.7622191504813), (-79.5084071737478, 43.7622065634292), (-79.5084677532836, 43.7621827868289), (-79.5084965312533, 43.7621950083018), (-79.50863167073081, 43.7622065286934), (-79.5086978780953, 43.7622811344922), (-79.5086990956314, 43.7622839787738), (-79.5087612397323, 43.7624285600502), (-79.5086879819375, 43.7625544201977), (-79.5084999573388, 43.7626214121447), (-79.5082781584682, 43.7626547238031), (-79.5081306203818, 43.7627142322183), (-79.5081520852123, 43.7627403881292), (-79.508194592587, 43.7627921779001), (-79.5083827358615, 43.7627683201208), (-79.5084662069112, 43.7628423937091), (-79.5084545648189, 43.7629847752898), (-79.5084540564826, 43.7629909861439), (-79.5084024123291, 43.7631490777317), (-79.5082264410944, 43.7632767453088), (-79.5080314698401, 43.7633349068162), (-79.5078317534483, 43.7632950094312), (-79.507629923969, 43.7632395217892), (-79.5074499726921, 43.7632366442806), (-79.5073799364863, 43.763331278259), (-79.5073624439175, 43.76348961919051), (-79.5073090564364, 43.7636375570492), (-79.5073126758449, 43.76378232283), (-79.5073046083365, 43.7639292226346), (-79.5072555780733, 43.7640633433647), (-79.5071713874932, 43.7642058553831), (-79.5072146329411, 43.7644034195876), (-79.5072133627806, 43.7644792096116), (-79.50721142675502, 43.7645951539441), (-79.5073832033933, 43.7647490541642), (-79.5074611015587, 43.7649411252931), (-79.5076107805622, 43.765065808772), (-79.5077855481747, 43.7651836674517), (-79.507969507841, 43.765304369594), (-79.5081735768778, 43.76542649218761), (-79.5083883364463, 43.765518675708), (-79.5085854495049, 43.7656255860793), (-79.5086998683929, 43.7657310532432), (-79.50889052430021, 43.7657553687587), (-79.5090203314077, 43.7658514821766), (-79.5090694158452, 43.7660101600702), (-79.5091152691964, 43.7661554534441), (-79.5092556428084, 43.7663027644457), (-79.5093301919495, 43.76647234057611), (-79.5092924556222, 43.7666143912349), (-79.5093337160732, 43.7667706483129), (-79.509498674339, 43.76685418365), (-79.5099128714372, 43.7667526962086), (-79.50984757262, 43.7669557594089), (-79.509856162465, 43.7670753213014), (-79.5100083282469, 43.7671541313831), (-79.5103524916843, 43.7671536686718), (-79.5103342536909, 43.7672718557709), (-79.5101593837828, 43.7672755619307), (-79.5100529497195, 43.7673414689544), (-79.51013357516, 43.7675052832425), ...),)}"
8405,25886688,25926666,49885,31,31,Yorkdale-Glen Park (31),Yorkdale-Glen Park (31),,,-79.4571080738,43.714671529300006,16491569,11566687.5585938,13953.4080976784,"{u'type': u'Polygon', u'coordinates': (((-79.4396873322608, 43.7056098189112), (-79.440110293136, 43.7055853778105), (-79.4410156220792, 43.705410818793), (-79.4422792127274, 43.7051816703177), (-79.4448515305499, 43.7046137626921), (-79.447273705434, 43.7040737129304), (-79.4491778353073, 43.7036522534975), (-79.4522649052051, 43.7029747350209), (-79.4563871467053, 43.70204979952881), (-79.4603727903116, 43.7011536430712), (-79.4639574512317, 43.7003602864474), (-79.4671024031239, 43.6996734738175), (-79.467855707628, 43.702261637514), (-79.4679144358256, 43.7024621034976), (-79.4679722833845, 43.7026627762265), (-79.4680292751927, 43.7028635026875), (-79.4680856220957, 43.7030644179597), (-79.4681411132518, 43.7032653509612), (-79.4681958478267, 43.7034664637436), (-79.4682498506426, 43.7036677293112), (-79.4683029728633, 43.7038690306072), (-79.46835536330991, 43.7040704846904), (-79.4684069972357, 43.7042719475347), (-79.4684577752726, 43.7044736081405), (-79.4685079207705, 43.7046754305652), (-79.4685187047382, 43.7047197018081), (-79.4685570987841, 43.7048772796985), (-79.468605619485, 43.7050791826306), (-79.468653284266, 43.7052812833283), (-79.4687002173149, 43.7054833567948), (-79.4687463936962, 43.7056856190547), (-79.4687918134729, 43.7058879350898), (-79.4688363649464, 43.706090340875704), (-79.4688771939367, 43.7062934477229), (-79.4693521361092, 43.7086828284117), (-79.4697772296536, 43.7108043873044), (-79.4698212842012, 43.7109970350287), (-79.470109249994, 43.7124168531092), (-79.4708992191398, 43.7164356424829), (-79.4717486878047, 43.720755458095), (-79.4720664788936, 43.72237175541391), (-79.4723034008251, 43.723554954912004), (-79.4724921351129, 43.7244976468523), (-79.4725304127221, 43.7246887794702), (-79.4725666844142, 43.7248699022048), (-79.4717908248771, 43.7250637261601), (-79.4715728712158, 43.7251162034178), (-79.471354545137, 43.7251680050729), (-79.4711358466169, 43.7252191941319), (-79.4709170114932, 43.7252697616515), (-79.4706978163302, 43.725319761581), (-79.4704783604955, 43.7253690589256), (-79.4702586439785, 43.7254176896885), (-79.4700386791304, 43.7254657888903), (-79.4698184784544, 43.7255131855091), (-79.4695980294864, 43.7255599965566), (-79.4693771957365, 43.7256061499847), (-79.4691562378181, 43.725651735874), (-79.466145437156, 43.7262810607126), (-79.4626844063681, 43.7270255379727), (-79.45788959359912, 43.7280684568822), (-79.4578522043003, 43.7280722596265), (-79.4566976590563, 43.728318011933), (-79.451536659844, 43.7294374853589), (-79.4492751842341, 43.7299282326454), (-79.4491095391391, 43.72996554114611), (-79.4491022515574, 43.7299669330927), (-79.448919279721, 43.7300019292843), (-79.4489030905723, 43.730005045477), (-79.448815600591, 43.7300236568919), (-79.4487464106026, 43.7300383609098), (-79.4485456417641, 43.7300836189305), (-79.4485126070323, 43.7298851898251), (-79.4485051357219, 43.7298402342894), (-79.4484801777019, 43.7296903164643), (-79.4484607769655, 43.72957378672), (-79.4480999081229, 43.7274052072792), (-79.4480834645992, 43.7273299494501), (-79.4480714904314, 43.7272537035118), (-79.4480586474357, 43.7271774481751), (-79.4480450348287, 43.7271012824986), (-79.4480307146592, 43.7270252245126), (-79.4480155131653, 43.7269492651366), (-79.44799956698671, 43.72687328741641), (-79.4479827518476, 43.726797471319706), (-79.4479652043408, 43.7267217538999), (-79.4479467630861, 43.7266461620867), (-79.4479276019284, 43.72657061494781), (-79.4479076959836, 43.7264951844813), (-79.4478868838409, 43.7264199336221), (-79.4478653642001, 43.7263447454441), (-79.4478429632544, 43.7262696648737), (-79.4478198174781, 43.726194763982804), (-79.4478094398579, 43.7261387805251), (-79.4477983050535, 43.72608286873), (-79.4477863261509, 43.7260270645625), (-79.4477734659473, 43.7259713320005), (-79.4477599974879, 43.7259156981722), (-79.447745635218, 43.7258602529592), (-79.447739807759, 43.725838809337), ...),)}"
8406,25886404,25926667,49885,114,114,Lambton Baby Point (114),Lambton Baby Point (114),,,-79.4960452553,43.6574201304,16491585,3406856.80859375,11181.7883163997,"{u'type': u'Polygon', u'coordinates': (((-79.5055219916522, 43.6628054218342), (-79.5057672682841, 43.6629089161497), (-79.5061655884544, 43.6630124017849), (-79.506601109054, 43.6630168691344), (-79.507087751107, 43.6629133065681), (-79.5074992252986, 43.6627872525313), (-79.5079413051547, 43.6626161791775), (-79.5083740758315, 43.6624811101601), (-79.5088417183641, 43.662314532110805), (-79.5092899993516, 43.6621209406891), (-79.5097832228588, 43.6619993634108), (-79.51024739127061, 43.6619363043415), (-79.5105763527433, 43.6619677790797), (-79.5109812670892, 43.6620487349833), (-79.5110839461118, 43.6620667367606), (-79.51130288457482, 43.66212070537641), (-79.5114935341207, 43.6622016984509), (-79.5115350006231, 43.6622241886293), (-79.5116884537989, 43.6623051851245), (-79.5117450859498, 43.6623354598358), (-79.5118399855391, 43.6623861816115), (-79.5119589551348, 43.662453670293104), (-79.511983371518, 43.6624671697494), (-79.5120132080871, 43.6624896699733), (-79.5121255969022, 43.6625706701859), (-79.5122116343354, 43.6626336614198), (-79.51171807694261, 43.6630163061038), (-79.5115367597346, 43.6631873680319), (-79.51135081573992, 43.6633539294564), (-79.5111450741051, 43.663547496527), (-79.5109254117908, 43.6637005675225), (-79.5106817232606, 43.6638806353579), (-79.510377589471, 43.6640787018496), (-79.5101230569091, 43.6642362481149), (-79.50998125987792, 43.6643262829786), (-79.5096817641012, 43.6644793495048), (-79.5093780137787, 43.66463240659), (-79.5090738637709, 43.6647764525559), (-79.5087813515432, 43.6648935018018), (-79.5085550826358, 43.664965529666), (-79.5084089967825, 43.6650060555289), (-79.508143979555, 43.665087086759804), (-79.5077867475905, 43.665181634702), (-79.5076193829761, 43.6652221610018), (-79.5073927226369, 43.6652581722348), (-79.5071652813882, 43.6652987017386), (-79.5068545515319, 43.6653392268129), (-79.5065399168389, 43.6653932622734), (-79.5062299405916, 43.6654157919323), (-79.5059641077515, 43.6654473197935), (-79.50562352908182, 43.66547434106781), (-79.5002179127562, 43.6658076636786), (-79.5001458455581, 43.6658076637933), (-79.5000737783656, 43.6658121735323), (-79.5000017111621, 43.6658121735561), (-79.4999292595671, 43.6658121735342), (-79.4998571799639, 43.6658121824682), (-79.49978512514411, 43.6658166830239), (-79.4997130703135, 43.6658211925356), (-79.4996413874639, 43.665825702003), (-79.4995693202121, 43.6658302024226), (-79.49949766214051, 43.6658347118), (-79.4994259916156, 43.6658437127994), (-79.4993543211176, 43.6658482220868), (-79.4992830349469, 43.6658572320002), (-79.4992334359513, 43.6658617323467), (-79.4992260711443, 43.6658122339456), (-79.4992074505468, 43.6655241730267), (-79.4986135542773, 43.6656052334101), (-79.4985518064948, 43.6654955243452), (-79.4984327843028, 43.66541305252131), (-79.497726134985, 43.6649164458362), (-79.4976368104015, 43.6648728685455), (-79.4975295307817, 43.6648452951777), (-79.4972494159183, 43.66478320654931), (-79.4970242059851, 43.6647339995917), (-79.49684822223, 43.664688196064006), (-79.4966355002171, 43.6646218501344), (-79.4964450124133, 43.6645301387288), (-79.4962873846813, 43.6644227027368), (-79.4961722401927, 43.6642794156214), (-79.496041008944, 43.6640282737786), (-79.4959622681174, 43.6639164203758), (-79.4956335796173, 43.6636698165812), (-79.4955136104468, 43.6635851543295), (-79.4953166515613, 43.6633810230292), (-79.4950813459631, 43.6631447369481), (-79.4949919208012, 43.6630232779682), (-79.4948111290031, 43.66287668305931), (-79.49474155267181, 43.6627903390111), (-79.4946957216762, 43.66269391452061), (-79.4946345688025, 43.6625613579051), (-79.494600543024, 43.6624538982806), (-79.4945894431698, 43.6623461066816), (-79.4945905073299, 43.6622320147159), (-79.4945632019043, 43.6619888331443), (-79.4945371505452, 43.6618652074567), (-79.494531528287, 43.6617897579291), (-79.4944809159477, 43.6616548433621), (-79.4944075121778, 43.6615477868155), ...),)}"
8407,25886627,25926668,49885,38,38,Lansing-Westgate (38),Lansing-Westgate (38),,,-79.4247477215,43.754271154899996,16491601,10254357.3710938,15391.584157019699,"{u'type': u'Polygon', u'coordinates': (((-79.4399843054519, 43.7615576575323), (-79.4400366631747, 43.7617718682134), (-79.440433878524, 43.7633975096661), (-79.4399606053197, 43.7635111990039), (-79.4389171120108, 43.7637302479374), (-79.4376390131686, 43.7633366111357), (-79.4342382175829, 43.7640551956488), (-79.4325111559037, 43.7644076382916), (-79.431268749852, 43.7647018126113), (-79.4299905496236, 43.7649954924307), (-79.428208766143, 43.765385965465), (-79.425559966304, 43.7659789698946), (-79.416131468878, 43.768086258591), (-79.415372322068, 43.7663316308184), (-79.4144220362065, 43.7665551695842), (-79.4143132204558, 43.7665810024468), (-79.4141744324839, 43.7665991256981), (-79.414063685445, 43.76660306601), (-79.4139304008395, 43.7666030287272), (-79.4138401433381, 43.7665926633773), (-79.4136867952246, 43.7665611245665), (-79.4135020602543, 43.766521235712), (-79.4134034476792, 43.7665168944826), (-79.4133046110741, 43.766521482166), (-79.4127088478842, 43.7666503396278), (-79.4126014733214, 43.7666667387275), (-79.4124246456852, 43.7666642900737), (-79.4122474447867, 43.7666877822519), (-79.4122130091553, 43.766564412679), (-79.4119924340858, 43.7656573203726), (-79.4117646051015, 43.7648142742933), (-79.4116397449229, 43.7642997873828), (-79.4115657786788, 43.7639995587943), (-79.4115394195947, 43.763892613364), (-79.4113782069534, 43.7632626217764), (-79.4111562083826, 43.7623521957902), (-79.4109379794803, 43.761508839996), (-79.4108028677861, 43.7609656481041), (-79.4107487209722, 43.7607139416706), (-79.4105854502272, 43.7600511826851), (-79.4105599217727, 43.7599475410407), (-79.4103394386786, 43.7590533342684), (-79.4101240155436, 43.7582261897779), (-79.4100652870926, 43.7580188911719), (-79.4099430132808, 43.7575875208323), (-79.4098806973376, 43.7573386877832), (-79.4098503405832, 43.7572266620144), (-79.4096956818038, 43.7566553602651), (-79.4096402780374, 43.7564853649547), (-79.40958926969752, 43.7563325293637), (-79.4095660005488, 43.75628110514), (-79.409534324867, 43.7562045069208), (-79.4095007858768, 43.7561283302725), (-79.409466377295, 43.7560524139592), (-79.4094310992466, 43.7559766769694), (-79.4093950883089, 43.7559011374131), (-79.40935807118682, 43.7558258580811), (-79.4093201968621, 43.7557508660943), (-79.4092815524827, 43.7556760175019), (-79.4092420386103, 43.7556013752325), (-79.40920155569762, 43.7555270742241), (-79.4091737112288, 43.7554632336311), (-79.4091449972733, 43.7553995723634), (-79.4091155380288, 43.7553360815179), (-79.4090853334296, 43.7552728060999), (-79.4090543836002, 43.7552096650982), (-79.4090226883109, 43.7551468115322), (-79.4089902478639, 43.7550840473755), (-79.4089570620019, 43.7550215436497), (-79.4089232548806, 43.7549593184556), (-79.4088885784265, 43.7548971825699), (-79.40885567124411, 43.7548393866601), (-79.4087803126147, 43.7547123016678), (-79.4087541849563, 43.7546632963046), (-79.4087288026276, 43.7546141565123), (-79.40870430249872, 43.7545647023767), (-79.4086805477097, 43.7545151048119), (-79.4086575011007, 43.7544653007801), (-79.40863546066092, 43.7544153175235), (-79.4086140662667, 43.7543651547549), (-79.4085936657018, 43.7543147587455), (-79.408573985577, 43.754264255294004), (-79.4085550508912, 43.7542135364063), (-79.4085371347274, 43.7541626743109), (-79.408519939149, 43.7541116057615), (-79.4085036377994, 43.7540604659153), (-79.4084880692162, 43.7540092726458), (-79.4084733702688, 43.753957846039), (-79.4084417326717, 43.7538091119219), (-79.408388704346, 43.7536163537944), (-79.4114492180327, 43.751653633058), (-79.4138573232456, 43.75010925585801), (-79.4141373872663, 43.7499296405487), (-79.4141948234961, 43.7498897993483), (-79.4142527321272, 43.7498495174143), (-79.4143100453176, 43.74980877594281), (-79.4143668499353, 43.7497676110047), (-79.4144230217585, 43.7497260585125), (-79.4144787222597, 43.7496840825832), (-79.41453377754972, 43.7496417190922), ...),)}"
